"ds","trend","Christmas","Christmas_lower","Christmas_upper","Easter","Easter_lower","Easter_upper","holidays","holidays_lower","holidays_upper","multiplicative_terms","multiplicative_terms_lower","multiplicative_terms_upper","Thanksgiving","Thanksgiving_lower","Thanksgiving_upper","weekly","weekly_lower","weekly_upper","yearly","yearly_lower","yearly_upper","additive_terms","additive_terms_lower","additive_terms_upper","yhat_lower","yhat_upper","trend_lower","trend_upper","yhat"
2016-09-07,58881.5731760055,0,0,0,0,0,0,0,0,0,-0.00130843620378861,-0.00130843620378861,-0.00130843620378861,0,0,0,0.000631826683433936,0.000631826683433936,0.000631826683433936,-0.00194026288722255,-0.00194026288722255,-0.00194026288722255,0,0,0,58058.0922467445,59559.6650172175,58881.5731760055,58881.5731760055,58804.530393926
2016-09-08,58884.8822505319,0,0,0,0,0,0,0,0,0,-0.00097732195622684,-0.00097732195622684,-0.00097732195622684,0,0,0,0.00062548650371903,0.00062548650371903,0.00062548650371903,-0.00160280845994587,-0.00160280845994587,-0.00160280845994587,0,0,0,58069.6440337924,59670.336162092,58884.8822505319,58884.8822505319,58827.3327622186
2016-09-09,58888.1913250583,0,0,0,0,0,0,0,0,0,-0.00214166248217753,-0.00214166248217753,-0.00214166248217753,0,0,0,-0.000871513485836538,-0.000871513485836538,-0.000871513485836538,-0.00127014899634099,-0.00127014899634099,-0.00127014899634099,0,0,0,57949.9632180723,59576.5878229543,58888.1913250583,58888.1913250583,58762.0726950541
2016-09-10,58891.5003995847,0,0,0,0,0,0,0,0,0,-0.00247085240249612,-0.00247085240249612,-0.00247085240249612,0,0,0,-0.00152884732614239,-0.00152884732614239,-0.00152884732614239,-0.000942005076353732,-0.000942005076353732,-0.000942005076353732,0,0,0,57956.1044861653,59455.7200217495,58891.5003995847,58891.5003995847,58745.9881943358
2016-09-11,58894.8094741111,0,0,0,0,0,0,0,0,0,-0.000391276615013609,-0.000391276615013609,-0.000391276615013609,0,0,0,0.000226826226660592,0.000226826226660592,0.000226826226660592,-0.000618102841674201,-0.000618102841674201,-0.000618102841674201,0,0,0,58079.5951782773,59672.1568443353,58894.8094741111,58894.8094741111,58871.7653124182
2016-09-12,58898.1185486374,0,0,0,0,0,0,0,0,0,0.00047829278092358,0.00047829278092358,0.00047829278092358,0,0,0,0.000776488562278176,0.000776488562278176,0.000776488562278176,-0.000298195781354596,-0.000298195781354596,-0.000298195781354596,0,0,0,58238.8305893059,59684.9830889998,58898.1185486374,58898.1185486374,58926.2890935492
2016-09-13,58901.4276231638,0,0,0,0,0,0,0,0,0,0.000157648128066686,0.000157648128066686,0.000157648128066686,0,0,0,0.000139732835891845,0.000139732835891845,0.000139732835891845,1.7915292174841e-05,1.7915292174841e-05,1.7915292174841e-05,0,0,0,58147.8748394834,59689.8794499743,58901.4276231638,58901.4276231638,58910.7133229691
2016-09-14,58904.7366976902,0,0,0,0,0,0,0,0,0,0.000962191468063918,0.000962191468063918,0.000962191468063918,0,0,0,0.000631826683432999,0.000631826683432999,0.000631826683432999,0.000330364784630918,0.000330364784630918,0.000330364784630918,0,0,0,58171.7878889578,59741.9882926066,58904.7366976902,58904.7366976902,58961.4143327693
2016-09-15,58908.0457722166,0,0,0,0,0,0,0,0,0,0.00126469449879132,0.00126469449879132,0.00126469449879132,0,0,0,0.000625486503718526,0.000625486503718526,0.000625486503718526,0.000639207995072795,0.000639207995072795,0.000639207995072795,0,0,0,58130.2770748626,59800.5674519804,58908.0457722166,58908.0457722166,58982.5464536392
2016-09-16,58911.354846743,0,0,0,0,0,0,0,0,0,7.28969437982978e-05,7.28969437982978e-05,7.28969437982978e-05,0,0,0,-0.000871513485837799,-0.000871513485837799,-0.000871513485837799,0.000944410429636097,0.000944410429636097,0.000944410429636097,0,0,0,58079.0206296166,59673.8863185022,58911.354846743,58911.354846743,58915.6493044663
2016-09-17,58914.6639212693,0,0,0,0,0,0,0,0,0,-0.000283006194152838,-0.000283006194152838,-0.000283006194152838,0,0,0,-0.00152884732614191,-0.00152884732614191,-0.00152884732614191,0.00124584113198907,0.00124584113198907,0.00124584113198907,0,0,0,58065.9384374641,59692.5809906202,58914.6639212693,58914.6639212693,58897.9907064532
2016-09-18,58917.9729957957,0,0,0,0,0,0,0,0,0,0.00177009649723361,0.00177009649723361,0.00177009649723361,0,0,0,0.000226826226661697,0.000226826226661697,0.000226826226661697,0.00154327027057192,0.00154327027057192,0.00154327027057192,0,0,0,58228.5285573335,59763.791403347,58917.9729957957,58917.9729957957,59022.2634934197
2016-09-19,58921.2820703221,0,0,0,0,0,0,0,0,0,0.00261285964019149,0.00261285964019149,0.00261285964019149,0,0,0,0.000776488562278865,0.000776488562278865,0.000776488562278865,0.00183637107791262,0.00183637107791262,0.00183637107791262,0,0,0,58293.2159125696,59838.4045316311,58921.2820703221,58921.2820703221,59075.235110192
2016-09-20,58924.5911448485,0,0,0,0,0,0,0,0,0,0.00226445892624384,0.00226445892624384,0.00226445892624384,0,0,0,0.000139732835891513,0.000139732835891513,0.000139732835891513,0.00212472609035233,0.00212472609035233,0.00212472609035233,0,0,0,58256.369782768,59887.5440630975,58924.5911448485,58924.5911448485,59058.0234612417
2016-09-21,58927.9002193749,0,0,0,0,0,0,0,0,0,0.0030396641758342,0.0030396641758342,0.0030396641758342,0,0,0,0.00063182668343325,0.00063182668343325,0.00063182668343325,0.00240783749240095,0.00240783749240095,0.00240783749240095,0,0,0,58326.1797750679,59848.0219170406,58927.9002193749,58927.9002193749,59107.0212466288
2016-09-22,58931.2092939012,0,0,0,0,0,0,0,0,0,0.00331062773681188,0.00331062773681188,0.00331062773681188,0,0,0,0.000625486503717537,0.000625486503717537,0.000625486503717537,0.00268514123309434,0.00268514123309434,0.00268514123309434,0,0,0,58393.270519253,59942.1402456062,58931.2092939012,58931.2092939012,59126.3085899535
2016-09-23,58934.5183684276,0,0,0,0,0,0,0,0,0,0.00208451097080325,0.00208451097080325,0.00208451097080325,0,0,0,-0.00087151348583905,-0.00087151348583905,-0.00087151348583905,0.0029560244566423,0.0029560244566423,0.0029560244566423,0,0,0,58287.3454202852,59796.3934655022,58934.5183684276,58934.5183684276,59057.3680185256
2016-09-24,58937.827442954,0,0,0,0,0,0,0,0,0,0.0016909983540748,0.0016909983540748,0.0016909983540748,0,0,0,-0.00152884732614278,-0.00152884732614278,-0.00152884732614278,0.00321984568021758,0.00321984568021758,0.00321984568021758,0,0,0,58182.7107199307,59834.1968821829,58937.827442954,58937.827442954,59037.4912121528
2016-09-25,58941.1365174804,0,0,0,0,0,0,0,0,0,0.00370278328808367,0.00370278328808367,0.00370278328808367,0,0,0,0.000226826226659477,0.000226826226659477,0.000226826226659477,0.00347595706142419,0.00347595706142419,0.00347595706142419,0,0,0,58406.0592450834,59946.5983163033,58941.1365174804,58941.1365174804,59159.382772758
2016-09-26,58944.4455920068,0,0,0,0,0,0,0,0,0,0.00450021659182902,0.00450021659182902,0.00450021659182902,0,0,0,0.000776488562278115,0.000776488562278115,0.000776488562278115,0.00372372802955091,0.00372372802955091,0.00372372802955091,0,0,0,58409.4681463735,59961.7106400212,58944.4455920068,58944.4455920068,59209.7083640561
2016-09-27,58947.7546665332,0,0,0,0,0,0,0,0,0,0.00410230234610548,0.00410230234610548,0.00410230234610548,0,0,0,0.00013973283589118,0.00013973283589118,0.00013973283589118,0.0039625695102143,0.0039625695102143,0.0039625695102143,0,0,0,58424.9708566213,60027.5788903783,58947.7546665332,58947.7546665332,59189.5761787993
2016-09-28,58951.0637410595,0,0,0,0,0,0,0,0,0,0.00482378463717351,0.00482378463717351,0.00482378463717351,0,0,0,0.0006318266834335,0.0006318266834335,0.0006318266834335,0.00419195795374001,0.00419195795374001,0.00419195795374001,0,0,0,58415.2709276508,59992.7734305586,58951.0637410595,58951.0637410595,59235.4309766787
2016-09-29,58954.3728155859,0,0,0,0,0,0,0,0,0,0.00503694488776613,0.00503694488776613,0.00503694488776613,0,0,0,0.000625486503720841,0.000625486503720841,0.000625486503720841,0.00441145838404529,0.00441145838404529,0.00441145838404529,0,0,0,58544.4073923073,60036.6759048025,58954.3728155859,58954.3728155859,59251.3227423508
2016-09-30,58957.6818901123,0,0,0,0,0,0,0,0,0,0.00374923223063187,0.00374923223063187,0.00374923223063187,0,0,0,-0.000871513485836851,-0.000871513485836851,-0.000871513485836851,0.00462074571646872,0.00462074571646872,0.00462074571646872,0,0,0,58393.9975378894,59955.3436791516,58957.6818901123,58957.6818901123,59178.727931298
2016-10-01,58960.9909646387,0,0,0,0,0,0,0,0,0,0.00329077632263601,0.00329077632263601,0.00329077632263601,0,0,0,-0.0015288473261423,-0.0015288473261423,-0.0015288473261423,0.00481962364877832,0.00481962364877832,0.00481962364877832,0,0,0,58377.4590030091,59916.2077978247,58960.9909646387,58960.9909646387,59155.0183976643
2016-10-02,58964.300039165,0,0,0,0,0,0,0,0,0,0.00523486673413399,0.00523486673413399,0.00523486673413399,0,0,0,0.000226826226661031,0.000226826226661031,0.000226826226661031,0.00500804050747296,0.00500804050747296,0.00500804050747296,0,0,0,58489.9991325596,60077.4707195016,58964.300039165,58964.300039165,59272.9702919416
2016-10-03,58967.6091136914,0,0,0,0,0,0,0,0,0,0.00596259009111516,0.00596259009111516,0.00596259009111516,0,0,0,0.000776488562278477,0.000776488562278477,0.000776488562278477,0.00518610152883669,0.00518610152883669,0.00518610152883669,0,0,0,58582.8316888911,60070.3782442978,58967.6091136914,58967.6091136914,59319.2087954895
2016-10-04,58970.9181882178,0,0,0,0,0,0,0,0,0,0.00549381000346973,0.00549381000346973,0.00549381000346973,0,0,0,0.000139732835891401,0.000139732835891401,0.000139732835891401,0.00535407716757833,0.00535407716757833,0.00535407716757833,0,0,0,58538.4002228498,60039.7902951405,58970.9181882178,58970.9181882178,59294.893208474
2016-10-05,58974.2272627442,0,0,0,0,0,0,0,0,0,0.00614423383512902,0.00614423383512902,0.00614423383512902,0,0,0,0.000631826683433005,0.000631826683433005,0.000631826683433005,0.00551240715169601,0.00551240715169601,0.00551240715169601,0,0,0,58553.1671587023,60118.1535111402,58974.2272627442,58974.2272627442,59336.5787052925
2016-10-06,58977.5363372706,0,0,0,0,0,0,0,0,0,0.00628718663974445,0.00628718663974445,0.00628718663974445,0,0,0,0.000625486503720094,0.000625486503720094,0.000625486503720094,0.00566170013602436,0.00566170013602436,0.00566170013602436,0,0,0,58513.9878305996,60168.8802586303,58977.5363372706,58977.5363372706,59348.3391157753
2016-10-07,58980.845411797,0,0,0,0,0,0,0,0,0,0.0049312154586674,0.0049312154586674,0.0049312154586674,0,0,0,-0.000871513485838106,-0.000871513485838106,-0.000871513485838106,0.00580272894450551,0.00580272894450551,0.00580272894450551,0,0,0,58475.2117252338,60015.9618082982,58980.845411797,58980.845411797,59271.6926684569
2016-10-08,58984.1544863233,0,0,0,0,0,0,0,0,0,0.00440757420170947,0.00440757420170947,0.00440757420170947,0,0,0,-0.00152884732614157,-0.00152884732614157,-0.00152884732614157,0.00593642152785104,0.00593642152785104,0.00593642152785104,0,0,0,58501.6364838694,60078.8361482662,58984.1544863233,58984.1544863233,59244.1315239469
2016-10-09,58987.4635608497,0,0,0,0,0,0,0,0,0,0.00629067412136485,0.00629067412136485,0.00629067412136485,0,0,0,0.000226826226661688,0.000226826226661688,0.000226826226661688,0.00606384789470316,0.00606384789470316,0.00606384789470316,0,0,0,58558.2085755143,60118.1169382663,58987.4635608497,58987.4635608497,59358.5344713569
2016-10-10,58990.7726353761,0,0,0,0,0,0,0,0,0,0.00696269195830187,0.00696269195830187,0.00696269195830187,0,0,0,0.00077648856227861,0.00077648856227861,0.00077648856227861,0.00618620339602326,0.00618620339602326,0.00618620339602326,0,0,0,58638.3910160838,60177.7510958871,58990.7726353761,58990.7726353761,59401.5072136185
2016-10-11,58994.0817099025,0,0,0,0,0,0,0,0,0,0.00644452168655315,0.00644452168655315,0.00644452168655315,0,0,0,0.000139732835891084,0.000139732835891084,0.000139732835891084,0.00630478885066207,0.00630478885066207,0.00630478885066207,0,0,0,58598.2280530154,60191.2983585097,58994.0817099025,58994.0817099025,59374.2703488602
2016-10-12,58997.3907844289,0,0,0,0,0,0,0,0,0,0.00705281477450119,0.00705281477450119,0.00705281477450119,0,0,0,0.000631826683433255,0.000631826683433255,0.000631826683433255,0.00642098809106793,0.00642098809106793,0.00642098809106793,0,0,0,58567.1129920839,60245.756688409,58997.3907844289,58997.3907844289,59413.4884538103
2016-10-13,59000.6998589552,0,0,0,0,0,0,0,0,0,0.00716173008296948,0.00716173008296948,0.00716173008296948,0,0,0,0.000625486503719348,0.000625486503719348,0.000625486503719348,0.00653624357925014,0.00653624357925014,0.00653624357925014,0,0,0,58622.1302800961,60227.1313446135,59000.6998589552,59000.6998589552,59423.2469460514
2016-10-14,59004.0089334816,0,0,0,0,0,0,0,0,0,0.0057805173061375,0.0057805173061375,0.0057805173061375,0,0,0,-0.000871513485839362,-0.000871513485839362,-0.000871513485839362,0.00665203079197686,0.00665203079197686,0.00665203079197686,0,0,0,58529.6299767483,60106.4334540586,59004.0089334816,59004.0089334816,59345.0826282531
2016-10-15,59007.318008008,0,0,0,0,0,0,0,0,0,0.00524098477325341,0.00524098477325341,0.00524098477325341,0,0,0,-0.00152884732614109,-0.00152884732614109,-0.00152884732614109,0.0067698320993945,0.0067698320993945,0.0067698320993945,0,0,0,58578.7038681217,60115.0185335474,59007.318008008,59007.318008008,59316.5744631985
2016-10-16,59010.6270825344,0,0,0,0,0,0,0,0,0,0.00711793708881301,0.00711793708881301,0.00711793708881301,0,0,0,0.000226826226656591,0.000226826226656591,0.000226826226656591,0.00689111086215642,0.00689111086215642,0.00689111086215642,0,0,0,58594.8553215737,60231.8494509353,59010.6270825344,59010.6270825344,59430.6610136793
2016-10-17,59013.9361570608,0,0,0,0,0,0,0,0,0,0.00779377501098585,0.00779377501098585,0.00779377501098585,0,0,0,0.000776488562278416,0.000776488562278416,0.000776488562278416,0.00701728644870744,0.00701728644870744,0.00701728644870744,0,0,0,58681.6583857644,60280.3466136599,59013.9361570608,59013.9361570608,59473.8774979816
2016-10-18,59017.2452315871,0,0,0,0,0,0,0,0,0,0.00728944366364533,0.00728944366364533,0.00728944366364533,0,0,0,0.000139732835891304,0.000139732835891304,0.000139732835891304,0.00714971082775403,0.00714971082775403,0.00714971082775403,0,0,0,58672.0980595249,60279.7515016965,59017.2452315871,59017.2452315871,59447.4481158863
2016-10-19,59020.5543061135,0,0,0,0,0,0,0,0,0,0.00792147400618883,0.00792147400618883,0.00792147400618883,0,0,0,0.000631826683433948,0.000631826683433948,0.000631826683433948,0.00728964732275488,0.00728964732275488,0.00728964732275488,0,0,0,58699.4095836938,60261.6080574966,59020.5543061135,59020.5543061135,59488.0840928803
2016-10-20,59023.8633806399,0,0,0,0,0,0,0,0,0,0.00806373853173805,0.00806373853173805,0.00806373853173805,0,0,0,0.000625486503718601,0.000625486503718601,0.000625486503718601,0.00743825202801944,0.00743825202801944,0.00743825202801944,0,0,0,58794.4147719396,60256.7011869138,59023.8633806399,59023.8633806399,59499.8163820744
2016-10-21,59027.1724551663,0,0,0,0,0,0,0,0,0,0.00672504479694769,0.00672504479694769,0.00672504479694769,0,0,0,-0.000871513485837158,-0.000871513485837158,-0.000871513485837158,0.00759655828278485,0.00759655828278485,0.00759655828278485,0,0,0,58656.7370078564,60189.8834608202,59027.1724551663,59027.1724551663,59424.1328341644
2016-10-22,59030.4815296927,0,0,0,0,0,0,0,0,0,0.00623661715805804,0.00623661715805804,0.00623661715805804,0,0,0,-0.00152884732614196,-0.00152884732614196,-0.00152884732614196,0.0077654644842,0.0077654644842,0.0077654644842,0,0,0,58571.6353679027,60223.96533614,59030.4815296927,59030.4815296927,59398.6320436492
2016-10-23,59033.790604219,0,0,0,0,0,0,0,0,0,0.00817255162310584,0.00817255162310584,0.00817255162310584,0,0,0,0.000226826226658145,0.000226826226658145,0.000226826226658145,0.00794572539644769,0.00794572539644769,0.00794572539644769,0,0,0,58737.585450841,60252.3782949972,59033.790604219,59033.790604219,59516.2473054396
2016-10-24,59037.0996787454,0,0,0,0,0,0,0,0,0,0.00891443554808669,0.00891443554808669,0.00891443554808669,0,0,0,0.000776488562278222,0.000776488562278222,0.000776488562278222,0.00813794698580847,0.00813794698580847,0.00813794698580847,0,0,0,58752.2092161649,60401.2200627605,59037.0996787454,59037.0996787454,59563.3820987776
2016-10-25,59040.4087532718,0,0,0,0,0,0,0,0,0,0.00848231752056017,0.00848231752056017,0.00848231752056017,0,0,0,0.000139732835890972,0.000139732835890972,0.000139732835890972,0.0083425846846692,0.0083425846846692,0.0083425846846692,0,0,0,58781.4376845877,60331.3754101724,59040.4087532718,59040.4087532718,59541.2082468607
2016-10-26,59043.7178277982,0,0,0,0,0,0,0,0,0,0.00919177154947759,0.00919177154947759,0.00919177154947759,0,0,0,0.000631826683431382,0.000631826683431382,0.000631826683431382,0.00855994486604621,0.00855994486604621,0.00855994486604621,0,0,0,58773.7988236824,60405.2554255683,59043.7178277982,59043.7178277982,59586.4341935031
2016-10-27,59047.0269023246,0,0,0,0,0,0,0,0,0,0.00941567570194058,0.00941567570194058,0.00941567570194058,0,0,0,0.000625486503720001,0.000625486503720001,0.000625486503720001,0.00879018919822058,0.00879018919822058,0.00879018919822058,0,0,0,58859.7526661147,60339.4669389357,59047.0269023246,59047.0269023246,59602.9945588006
2016-10-28,59050.3359768509,0,0,0,0,0,0,0,0,0,0.00816182796503996,0.00816182796503996,0.00816182796503996,0,0,0,-0.000871513485838419,-0.000871513485838419,-0.000871513485838419,0.00903334145087837,0.00903334145087837,0.00903334145087837,0,0,0,58784.7061467492,60345.0975495705,59050.3359768509,59050.3359768509,59532.2946603718
2016-10-29,59053.6450513773,0,0,0,0,0,0,0,0,0,0.00776044891702825,0.00776044891702825,0.00776044891702825,0,0,0,-0.00152884732614148,-0.00152884732614148,-0.00152884732614148,0.00928929624316974,0.00928929624316974,0.00928929624316974,0,0,0,58728.5596676663,60340.022371685,59053.6450513773,59053.6450513773,59511.9278471629
2016-10-30,59056.9541259037,0,0,0,0,0,0,0,0,0,0.009784655390031,0.009784655390031,0.009784655390031,0,0,0,0.000226826226658802,0.000226826226658802,0.000226826226658802,0.00955782916337219,0.00955782916337219,0.00955782916337219,0,0,0,58924.15957816,60402.6063292342,59056.9541259037,59056.9541259037,59634.8060704105
2016-10-31,59060.2632004301,0,0,0,0,0,0,0,0,0,0.0106150962141522,0.0106150962141522,0.0106150962141522,0,0,0,0.000776488562278028,0.000776488562278028,0.000776488562278028,0.00983860765187422,0.00983860765187422,0.00983860765187422,0,0,0,58899.0788854048,60498.7766465265,59060.2632004301,59060.2632004301,59687.1935767358
2016-11-01,59063.5722749565,0,0,0,0,0,0,0,0,0,0.0102709348612171,0.0102709348612171,0.0102709348612171,0,0,0,0.000139732835891762,0.000139732835891762,0.000139732835891762,0.0101312020253253,0.0101312020253253,0.0101312020253253,0,0,0,58894.1695622215,60398.4673050074,59063.5722749565,59063.5722749565,59670.2103784633
2016-11-02,59066.8813494829,0,0,0,0,0,0,0,0,0,0.011066922714499,0.011066922714499,0.011066922714499,0,0,0,0.000631826683432074,0.000631826683432074,0.000631826683432074,0.0104350960310669,0.0104350960310669,0.0104350960310669,0,0,0,58934.7640427207,60562.1241586041,59066.8813494829,59066.8813494829,59720.5699603641
2016-11-03,59070.1904240092,0,0,0,0,0,0,0,0,0,0.0113751828607167,0.0113751828607167,0.0113751828607167,0,0,0,0.000625486503719496,0.000625486503719496,0.000625486503719496,0.0107496963569972,0.0107496963569972,0.0107496963569972,0,0,0,58950.8998729724,60529.4427970863,59070.1904240092,59070.1904240092,59742.1246416997
2016-11-04,59073.4994985356,0,0,0,0,0,0,0,0,0,0.010202827096173,0.010202827096173,0.010202827096173,0,0,0,-0.00087151348583967,-0.00087151348583967,-0.00087151348583967,0.0110743405820126,0.0110743405820126,0.0110743405820126,0,0,0,58871.503813468,60369.1232140301,59073.4994985356,59073.4994985356,59676.216199885
